sepal length,sepal width,petal length,petal width,label,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
6.8,3.1,5.2,2.3,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9953832081800699,0.0026760178313128113,0.9953832081800699,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9737396563433547,0.02622486825705214,0.9737396563433547,False,3000
7.3,2.9,6.4,1.8,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9977182981550964,0.00217266799198639,0.9977182981550964,False,3000
6.3,3.3,5.9,2.5,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9964900324443007,0.0034569192466688183,0.9964900324443007,False,3000
6.4,2.8,5.5,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9841632565488531,0.015814390137241358,0.9841632565488531,False,3000
6.6,3.0,5.7,2.2,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9805928903586262,0.018912890257596304,0.9805928903586262,False,3000
6.3,3.4,5.7,2.4,Iris-virginica,Iris-versicolor,Iris-versicolor,Iris-versicolor,0.9822463815382824,0.014628846925269091,0.9822463815382824,False,3000
7.2,3.1,6.0,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984800306758828,0.0015199693241169869,0.9984800306758828,False,3000
6.3,2.8,5.5,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
7.7,3.0,6.6,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
6.2,2.9,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.999823340886689,0.00017665911331100353,0.999823340886689,False,3000
6.8,3.0,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9981126022344173,0.0018873977655811597,0.9981126022344173,False,3000
7.4,2.8,6.2,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9998963229305542,0.00010367706944587093,0.9998963229305542,False,3000
6.5,3.0,5.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9966679878549167,0.003332012145082789,0.9966679878549167,False,3000
7.6,2.9,6.4,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996940674441991,0.00030593255580096994,0.9996940674441991,False,3000
6.3,2.9,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996703633835179,0.00032963661648213185,0.9996703633835179,False,3000
7.4,3.7,6.2,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9983839882827353,0.001616011717264128,0.9983839882827353,False,3000
6.7,3.1,5.5,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9971405834126527,0.0028594165873469537,0.9971405834126527,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996681347042937,0.0003318652957061842,0.9996681347042937,False,3000
6.8,3.1,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9987992603066698,0.001200739693329586,0.9987992603066698,False,3000
7.3,3.3,6.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9998597475305574,0.00014025246944264255,0.9998597475305574,False,3000
6.9,3.2,5.7,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995444901624293,0.0004555098375707122,0.9995444901624293,False,3000
7.2,3.2,6.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.3,2.8,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9925665016510643,0.007433498348920244,0.9925665016510643,False,3000
6.8,3.1,5.7,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9875777179781279,0.012422282021858596,0.9875777179781279,False,3000
6.5,3.0,5.2,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.996645702733878,0.003354297266105171,0.996645702733878,False,3000
6.3,3.4,5.5,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9997526591807464,0.0002473408192536644,0.9997526591807464,False,3000
6.8,3.1,5.7,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994608678756094,0.0005391321243903176,0.9994608678756094,False,3000
6.3,2.9,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9950373768453207,0.004962623154675613,0.9950373768453207,False,3000
6.8,3.3,5.9,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9945146987273653,0.005485301272633675,0.9945146987273653,False,3000
7.6,2.8,6.4,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995257174709049,0.0004742825290951312,0.9995257174709049,False,3000
6.3,2.5,5.0,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993530527342702,0.0006469472657295085,0.9993530527342702,False,3000
6.8,3.1,5.5,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9987721676916412,0.001227832308358516,0.9987721676916412,False,3000
6.4,2.8,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.997663611347771,0.0023363886522287667,0.997663611347771,False,3000
6.2,2.8,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9999080432951388,9.195670486125079e-05,0.9999080432951388,False,3000
6.3,2.9,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995655952215446,0.00043440477845512046,0.9995655952215446,False,3000
6.2,2.8,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.998070931683632,0.0019290683163639862,0.998070931683632,False,3000
5.8,2.8,5.2,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9964950137636117,0.0035049862363876667,0.9964950137636117,False,3000
6.9,3.1,5.3,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9264723491852263,0.07352765081436298,0.9264723491852263,False,3000
5.3,2.6,4.6,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9992692072710119,0.0007307927289879177,0.9992692072710119,False,3000
6.3,2.8,5.3,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
6.7,3.3,5.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9992692072710119,0.0007307927289879177,0.9992692072710119,False,3000
7.3,2.9,6.2,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9966845445518032,0.0033154554481966475,0.9966845445518032,False,3000
7.2,3.2,6.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996688306427827,0.0003311693572172966,0.9996688306427827,False,3000
7.2,3.0,6.2,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.4,3.1,5.3,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9947550542721848,0.005244945727814337,0.9947550542721848,False,3000
6.5,3.0,5.9,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9977048661085817,0.002295133891418195,0.9977048661085817,False,3000
6.5,3.2,5.2,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.998477642657295,0.0015223573427044798,0.998477642657295,False,3000
7.7,2.8,6.7,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9899200553087967,0.010079944691199307,0.9899200553087967,False,3000
6.4,2.8,5.7,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994926648762944,0.0005073351237054866,0.9994926648762944,False,3000
6.2,3.4,5.3,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9874850109001972,0.012514989099795319,0.9874850109001972,False,3000
6.4,2.8,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9999097860092084,9.021399079167198e-05,0.9999097860092084,False,3000
6.3,3.1,5.2,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995783888006898,0.00042161119931027576,0.9995783888006898,False,3000
6.5,3.2,5.2,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9991640206806915,0.0008359793193081005,0.9991640206806915,False,3000
6.8,3.1,5.2,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9947891476576968,0.005210852342302089,0.9947891476576968,False,3000
7.1,3.0,5.9,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9997791568641957,0.0002208431358043027,0.9997791568641957,False,3000
6.7,3.0,5.2,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984800306758828,0.0015199693241169869,0.9984800306758828,False,3000
6.7,3.0,5.2,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9965885056614082,0.0034114943385901934,0.9965885056614082,False,3000
6.4,2.8,5.7,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9927054962528451,0.007294503747150039,0.9927054962528451,False,3000
6.6,3.3,5.7,2.5,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
6.7,3.0,5.5,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9919145689267015,0.008085431073291743,0.9919145689267015,False,3000
6.8,3.2,5.9,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9973634110741962,0.002636588925803095,0.9973634110741962,False,3000
6.4,3.2,5.3,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.997663611347771,0.0023363886522287667,0.997663611347771,False,3000
7.0,3.2,5.9,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.99958068863341,0.00041931136659007076,0.99958068863341,False,3000
6.3,2.3,5.3,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9947550542721848,0.005244945727814337,0.9947550542721848,False,3000
6.4,3.2,5.3,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984084035085884,0.0015915964914114027,0.9984084035085884,False,3000
6.4,2.8,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993528641822539,0.0006471358177460125,0.9993528641822539,False,3000
6.8,3.1,5.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9934605988160997,0.006539401183897608,0.9934605988160997,False,3000
6.3,2.8,5.3,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9938220679215116,0.006177932078487237,0.9938220679215116,False,3000
7.4,2.8,6.0,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9981297074947529,0.0018702925052468194,0.9981297074947529,False,3000
7.7,2.9,6.6,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9997607484807588,0.00023925151924121787,0.9997607484807588,False,3000
6.5,3.0,5.9,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9907265450922152,0.00927345490778352,0.9907265450922152,False,3000
7.5,3.0,6.0,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9989896159488546,0.0010103840511449217,0.9989896159488546,False,3000
6.0,2.7,5.0,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.998472992564111,0.0015270074358883993,0.998472992564111,False,3000
7.6,3.0,6.6,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9999472358890474,5.2764110952613354e-05,0.9999472358890474,False,3000
6.4,2.8,5.7,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9932164660256054,0.006783533974392981,0.9932164660256054,False,3000
6.5,3.0,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995444901624293,0.0004555098375707122,0.9995444901624293,False,3000
6.9,3.0,5.7,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.932078207280437,0.06792179271912685,0.932078207280437,False,3000
7.7,3.8,6.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9997827580245642,0.00021724197543573836,0.9997827580245642,False,3000
6.5,3.0,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9980261848044126,0.001973815195587111,0.9980261848044126,False,3000
7.2,3.1,6.0,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993943915475556,0.0006056084524441681,0.9993943915475556,False,3000
6.3,2.5,5.2,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9878828168458694,0.012117183154121348,0.9878828168458694,False,3000
7.2,3.1,5.9,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9987721676916412,0.001227832308358516,0.9987721676916412,False,3000
6.2,2.9,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9991989143534421,0.0008010856465579246,0.9991989143534421,False,3000
6.5,3.4,5.7,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.998334722292478,0.0016652777075207492,0.998334722292478,False,3000
6.8,3.1,5.3,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9985175309030614,0.0014824690969335943,0.9985175309030614,False,3000
6.5,3.2,5.2,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.6,2.5,5.7,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9977027862279927,0.0022972137720069625,0.9977027862279927,False,3000
7.7,3.0,6.2,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994725177725717,0.0005274822274279694,0.9994725177725717,False,3000
6.1,2.9,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9950758250244855,0.00492417497551081,0.9950758250244855,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9997526861985756,0.0002473138014245486,0.9997526861985756,False,3000
7.7,2.9,6.7,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9999162628154934,8.37371845064753e-05,0.9999162628154934,False,3000
6.1,2.8,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996927690057646,0.00030723099423543977,0.9996927690057646,False,3000
5.8,2.7,5.2,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9878828168458694,0.012117183154121348,0.9878828168458694,False,3000
6.9,3.2,5.7,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.997883822272576,0.002116177727402114,0.997883822272576,False,3000
6.8,3.1,5.7,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9958167733943282,0.004183226605669227,0.9958167733943282,False,3000
6.9,3.1,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993245012248207,0.0006754987751789993,0.9993245012248207,False,3000
6.4,2.7,5.3,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994870553961899,0.0005129446038099134,0.9994870553961899,False,3000
7.8,3.8,6.6,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9991908613593589,0.0008091386406410725,0.9991908613593589,False,3000
6.0,3.0,5.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9922087405746434,0.007791259425339404,0.9922087405746434,False,3000
6.8,3.3,5.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.99839483769071,0.0016051623092897959,0.99839483769071,False,3000
6.3,2.6,5.0,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9966679878549167,0.003332012145082789,0.9966679878549167,False,3000
6.7,3.3,5.7,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984037742196328,0.0015962257803663383,0.9984037742196328,False,3000
6.8,3.2,5.9,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993943915475556,0.0006056084524441681,0.9993943915475556,False,3000
6.1,2.6,5.5,1.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.999079323343592,0.0009206766564079664,0.999079323343592,False,3000
6.1,2.3,5.0,1.6,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9998284783446231,0.00017152165537700362,0.9998284783446231,False,3000
6.4,3.0,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9970493342820442,0.0029506657179548972,0.9970493342820442,False,3000
6.4,2.8,5.5,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
7.7,2.9,6.7,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994725177725717,0.0005274822274279694,0.9994725177725717,False,3000
6.3,2.8,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9981973562333484,0.0018026437666505764,0.9981973562333484,False,3000
6.3,3.4,5.9,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9966845445518032,0.0033154554481966475,0.9966845445518032,False,3000
6.6,3.0,5.5,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946071282208746,0.005392871779125023,0.9946071282208746,False,3000
6.2,3.0,5.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996777413933235,0.00032225860667639837,0.9996777413933235,False,3000
6.9,3.1,5.2,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.998852167278078,0.001147832721921714,0.998852167278078,False,3000
7.1,3.5,6.0,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9981126022344173,0.0018873977655811597,0.9981126022344173,False,3000
6.7,3.3,5.7,2.5,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9907265450922152,0.00927345490778352,0.9907265450922152,False,3000
6.3,2.8,5.0,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9971039435287359,0.0028960564712630257,0.9971039435287359,False,3000
5.3,2.6,4.8,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9948017178050111,0.005198282194988489,0.9948017178050111,False,3000
7.7,2.7,6.7,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993848709020862,0.0006151290979136576,0.9993848709020862,False,3000
6.8,3.1,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9998561947177863,0.0001438052822135976,0.9998561947177863,False,3000
5.8,2.7,5.2,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9905274582361359,0.009472541763862904,0.9905274582361359,False,3000
6.8,3.0,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9993282654572763,0.0006717345427230641,0.9993282654572763,False,3000
6.5,3.0,5.3,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9991908613593589,0.0008091386406410725,0.9991908613593589,False,3000
7.7,2.8,6.7,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.5,3.3,5.9,2.5,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9947891476576968,0.005210852342302089,0.9947891476576968,False,3000
7.1,3.4,5.9,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
5.9,3.0,5.2,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.999395874737215,0.0006041252627847571,0.999395874737215,False,3000
6.6,3.0,5.5,2.0,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.999205251361312,0.0007947486386860423,0.999205251361312,False,3000
6.7,2.5,5.7,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9871364618205736,0.012863538179418769,0.9871364618205736,False,3000
6.3,3.0,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9947550542721848,0.005244945727814337,0.9947550542721848,False,3000
6.9,3.2,5.5,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996610283554467,0.000338971644553076,0.9996610283554467,False,3000
6.5,2.5,5.3,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9998005823828275,0.000199417617172551,0.9998005823828275,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9923859099476446,0.007614090052350228,0.9923859099476446,False,3000
6.3,3.0,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9999321285224817,6.78714775181908e-05,0.9999321285224817,False,3000
6.4,3.1,5.5,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
6.8,3.1,5.7,2.2,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984895813740563,0.0015104186259431518,0.9984895813740563,False,3000
6.6,3.0,5.7,2.3,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9977027862279927,0.0022972137720069625,0.9977027862279927,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9977103735610996,0.002289626438900208,0.9977103735610996,False,3000
4.9,2.5,4.5,1.7,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9948017178050111,0.005198282194988489,0.9948017178050111,False,3000
6.3,2.5,5.2,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9995749979715448,0.000425002028455221,0.9995749979715448,False,3000
7.4,2.8,6.2,1.9,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.999736987698221,0.00026301230177911875,0.999736987698221,False,3000
6.3,3.1,5.3,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9996777413933235,0.00032225860667639837,0.9996777413933235,False,3000
6.5,3.0,5.5,2.1,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9991848137073349,0.0008151862926651053,0.9991848137073349,False,3000
6.3,3.4,5.7,2.4,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9878828168458694,0.012117183154121348,0.9878828168458694,False,3000
6.3,2.9,5.3,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9994527667214489,0.0005472332785508404,0.9994527667214489,False,3000
5.9,3.0,5.0,1.8,Iris-virginica,Iris-setosa,Iris-setosa,Iris-setosa,0.9984378053647658,0.001562194635233116,0.9984378053647658,False,3000
